tier,portal,content_type,target_table,file_path,id,field,issue_type,severity,import_impact,ui_impact,pilot_impact,recommended_action,current_value_sample,notes
A,career,prompts,career_prompts,career-prompt-remote-work-readiness.json,career-prompt-remote-work-readiness,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-resignation-letter.json,career-prompt-resignation-letter,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,prompts,career_prompts,career-prompt-resignation-letter.json,career-prompt-resignation-letter,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-resignation-letter.json,career-prompt-resignation-letter,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-salary-negotiation-script.json,career-prompt-salary-negotiation-script,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,prompts,career_prompts,career-prompt-salary-negotiation-script.json,career-prompt-salary-negotiation-script,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-salary-negotiation-script.json,career-prompt-salary-negotiation-script,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-salary-negotiation.json,career-prompt-salary-negotiation,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-salary-negotiation.json,career-prompt-salary-negotiation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-skill-gap-analysis.json,career-prompt-skill-gap-analysis,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,prompts,career_prompts,career-prompt-skill-gap-analysis.json,career-prompt-skill-gap-analysis,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-skill-gap-analysis.json,career-prompt-skill-gap-analysis,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-skills-gap.json,career-prompt-skills-gap,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-skills-gap.json,career-prompt-skills-gap,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-star-answer.json,career-prompt-star-answer,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,prompts,career_prompts,career-prompt-star-answer.json,career-prompt-star-answer,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-behance.json,career-resource-behance,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-behance.json,career-resource-behance,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-behance.json,career-resource-behance,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-career-advice.json,career-resource-career-advice,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-career-advice.json,career-resource-career-advice,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-coursera.json,career-resource-coursera,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-coursera.json,career-resource-coursera,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-coursera.json,career-resource-coursera,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-cover-letter-examples.json,career-resource-cover-letter-examples,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-cover-letter-examples.json,career-resource-cover-letter-examples,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-cv-templates.json,career-resource-cv-templates,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-cv-templates.json,career-resource-cv-templates,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-edx.json,career-resource-edx,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-edx.json,career-resource-edx,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-edx.json,career-resource-edx,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-github.json,career-resource-github,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-github.json,career-resource-github,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-github.json,career-resource-github,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-glassdoor.json,career-resource-glassdoor,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-glassdoor.json,career-resource-glassdoor,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-glassdoor.json,career-resource-glassdoor,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-harvard-career-services.json,career-resource-harvard-career-services,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-harvard-career-services.json,career-resource-harvard-career-services,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-harvard-career-services.json,career-resource-harvard-career-services,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-hunter-io.json,career-resource-hunter-io,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-hunter-io.json,career-resource-hunter-io,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-hunter-io.json,career-resource-hunter-io,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-indeed.json,career-resource-indeed,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-indeed.json,career-resource-indeed,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-indeed.json,career-resource-indeed,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-interview-query.json,career-resource-interview-query,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-interview-query.json,career-resource-interview-query,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-interview-query.json,career-resource-interview-query,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-interview-questions.json,career-resource-interview-questions,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-interview-questions.json,career-resource-interview-questions,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-job-boards.json,career-resource-job-boards,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-job-boards.json,career-resource-job-boards,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-jobscan.json,career-resource-jobscan,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-jobscan.json,career-resource-jobscan,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-jobscan.json,career-resource-jobscan,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-linkedin-guide.json,career-resource-linkedin-guide,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-linkedin-guide.json,career-resource-linkedin-guide,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-linkedin-learning.json,career-resource-linkedin-learning,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-linkedin-learning.json,career-resource-linkedin-learning,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-linkedin-learning.json,career-resource-linkedin-learning,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-meetup.json,career-resource-meetup,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-meetup.json,career-resource-meetup,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-meetup.json,career-resource-meetup,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-my-interview-practice.json,career-resource-my-interview-practice,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-my-interview-practice.json,career-resource-my-interview-practice,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-my-interview-practice.json,career-resource-my-interview-practice,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-novoresume.json,career-resource-novoresume,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,career,resources,career_resources,career-resource-novoresume.json,career-resource-novoresume,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,career,resources,career_resources,career-resource-novoresume.json,career-resource-novoresume,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,career,resources,career_resources,career-resource-payscale.json,career-resource-payscale,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
